Lost,Total Datagrams,Loss Rate (%)
3551,70026,5.070973638362894
3464,70023,4.946946003456007
3449,70049,4.923696269754029
3421,70019,4.885816706893843
3496,70008,4.993715003999543
6163,70056,8.797842674693769
3519,70000,5.027142857142857
3464,70044,4.945462851921649
3534,70039,5.045760219306387
3473,70020,4.960011425307055
3446,70038,4.920186184642623
3433,70009,4.90365524432573
3420,70038,4.883063479825238
3534,70019,5.04720147388566
3502,70016,5.001713893967094
3522,70036,5.028842309669313
3504,70015,5.004641862458045
3451,70042,4.927043773735758
3474,70041,4.959952028097828
3551,70024,5.071118473666171
5638,70039,8.050021257254365
3535,70004,5.049711445060282
3472,70037,4.957379670745463
3464,70019,4.947228609377455
3566,70031,5.092030672130914
3539,70038,5.05297124418173
3597,69991,5.139232186995471
3401,70039,4.855866017504533
3522,70057,5.027334884451232
3435,70021,4.905671155796118
3467,70022,4.951301019679529
3499,70038,4.9958593906165225
3632,70019,5.187163484197146
3526,70003,5.0369269888433355
3541,70074,5.053229443160088
6036,69995,8.62436233423585
3569,70035,5.096023416862997
3493,70000,4.99
3574,70076,5.100176950739197
3426,70024,4.89260824860048
3482,70030,4.972154790803941
3495,70034,4.990433218151184
3462,70026,4.94387798817582
3542,70025,5.0581935023206
3542,70002,5.059855432701923
3557,70035,5.078889126865139
3458,70039,4.937249246848185
3520,70020,5.027135104255927
3520,70051,5.024910422406532
3505,70011,5.006356144034509
5887,70040,8.406211166849426
3424,69981,4.892756605364313
3359,70086,4.7926832748337755
3446,70006,4.9224352198383
3528,70036,5.037409332343366
5941,69909,8.498190504799096
8889,69747,12.744634177814099
9017,70318,12.823174720555192
8747,69746,12.541221001921258
8605,70181,12.26115330360069
5203,70263,7.405035367120676
3486,70021,4.9785064480655805
3484,70038,4.97444244552957
3534,70011,5.04777820628187
4548,69629,6.531761191457583
10978,70260,15.624902457331622
10243,69792,14.676467216872993
8906,70320,12.664960182025029
8337,69783,11.947035811014144
8411,70377,11.95134774144962
3579,70062,5.108332619679713
3480,70023,4.969795638575897
3623,70020,5.174235932590689
3520,70042,5.025556094914481
3556,69982,5.081306621702724
3573,70046,5.1009336721582965
3446,70034,4.920467201644915
3531,70009,5.043637246639718
3431,70037,4.898839185002213
3521,70041,5.027055581730701
6205,70018,8.862241390439763
3427,70035,4.893267651888341
3552,70023,5.0726189966153985
3599,70023,5.139739799780072
3498,70040,4.994288977727013
3480,70013,4.970505477554169
3575,70044,5.103934669636229
3380,70018,4.827330115113257
3625,70044,5.175318371309463
3535,70025,5.0481970724741165
3546,70036,5.063110400365526
3508,70023,5.009782500035702
3466,70036,4.948883431378148
3551,70016,5.071697897623401
3601,70004,5.143991771898749
6405,70056,9.143940547214607
3598,70035,5.137431284357821
3489,70028,4.982292797166847
3797,70021,5.4226589166107315
3369,70016,4.811757312614259
3565,70033,5.090457355817971
3477,70041,4.964235233648863
3462,70004,4.945431689617736
4454,70053,6.358043195865987
3479,70015,4.9689352281653925
3518,70017,5.024494051444649
3524,70010,5.033566633338095
3495,70072,4.987726909464551
3500,70001,4.999928572448965
3505,70043,5.004068929086419
5882,70017,8.402173323310564
3481,70047,4.969520464830756
3438,69982,4.912691835043296
3546,70051,5.06202623802658
3523,70035,5.0303419718712075
3521,70028,5.027988804478209
3486,70043,4.976942735176962
3594,70020,5.132819194515852
3611,70027,5.156582461050737
3578,70038,5.108655301407807
3416,70000,4.88
3425,70052,4.889225147033632
3499,70005,4.998214413256196
3493,70018,4.988717187009055
4505,69676,6.465640966760435
6167,70400,8.761019891809529
3564,70006,5.090992200668514
3593,70050,5.129193433261955
3408,70041,4.865721505975071
3469,70027,4.953803532923015
3418,70035,4.880416934389948
3411,70016,4.871743601462523
3527,70019,5.037204187434839
3497,70027,4.993788110300313
3335,70044,4.761292901604706
3482,70034,4.971870805608704
3515,69993,5.021930764505022
3424,70033,4.889123698827696
3514,70039,5.017204700238439
3420,70013,4.88480710725151
5987,70032,8.54984022939551
3477,70053,4.963384865744508
3469,70025,4.953945019635844
3531,70014,5.043277058873939
3524,70048,5.030835998172681
3452,70020,4.930019994287346
3422,70033,4.886267902274642
3498,70001,4.997071470407565
3490,70049,4.982226727005382
3439,70014,4.911874767903562
3548,70026,5.06668951532288
3463,70016,4.946012340036563
3577,70062,5.1054780051953985
3486,70007,4.979502049795021
3502,70047,4.999500335489029
6153,70010,8.789528924259834
3459,70052,4.93776052075601
3539,70001,5.055642062256253
3498,70006,4.9967145673228
3382,70065,4.826946406907871
3494,70004,4.991143363236387
3491,70053,4.983369734343997
3505,70040,5.00428326670474
3447,69997,4.924496764147035
3409,70026,4.868191814468911
3500,70054,4.9961458303594375
3381,70024,4.828344567576831
3572,69998,5.1030029429412265
3559,70028,5.0822528131604505
3593,70070,5.127729413443699
6015,70014,8.59215286453666
3536,70008,5.050851331276426
3552,70053,5.0704466618131985
3501,70031,4.999214633519442
3540,69983,5.058371318748839
3451,70023,4.928380674921097
3492,70042,4.985580080523114
3466,70052,4.947753097698852
3509,70021,5.011353736736122
3480,70017,4.970221517631432
3523,70054,5.028977645816084
3539,70012,5.054847740387363
3438,70046,4.908203180766925
3547,70025,5.0653338093538025
3552,70040,5.071387778412336
6126,70020,8.749527428066937
3588,69992,5.12630014858841
3527,70044,5.035406316029924
3493,70037,4.987363821979811
3559,70005,5.083922576958789
3544,70032,5.060543751427918
3415,70016,4.877456581352833
3347,70062,4.777197339499301
3580,70027,5.112313821811587
3551,69993,5.073364479305073
3470,70065,4.95254406622422
3463,70026,4.945306029189158
3498,70038,4.994431594277392
3594,69989,5.135092657417594
3570,70064,5.095341402146609
5648,69990,8.070028423440855
3536,70073,5.04616614102436
3518,70016,5.024565813528337
3525,70002,5.035570412273935
3462,70049,4.942254707419092
3492,70006,4.988143873382281
3537,70036,5.0502598663544465
3493,70017,4.988788437093849
3515,70071,5.016340568851593
3467,69998,4.952998657104489
3560,70031,5.0834630377975465
3514,70019,5.018637798311887
3509,70048,5.009422110552764
3533,70004,5.046854465459116
3470,70069,4.952261342391072
6124,69986,8.750630879191515
3544,70028,5.06083280973325
3537,70017,5.051630318351258
3457,70027,4.936667285475602
3516,70050,5.019271948608138
3548,70040,5.065676756139349
3541,70017,5.057343216647386
3479,70039,4.96723254186953
3502,70040,5.0
3569,69992,5.099154189050177
3515,70029,5.019349126790329
3453,70047,4.92954730395306
3485,70045,4.975372974516382
3507,69999,5.010071572451035
4458,70029,6.365934113010324
5855,70018,8.362991060049817
3558,70053,5.079011605498694
3324,70003,4.748367927088839
3384,70064,4.829869833295273
3554,70017,5.075910136109802
4348,69677,6.240222742081318
9064,70391,12.876646162151411
3501,70012,5.000571330629035
3496,70049,4.990792159773873
3471,70002,4.958429759149738
3536,70039,5.048615771213181
3517,70030,5.022133371412252
3499,70050,4.995003568879372
3554,69994,5.077578078120982
3510,70030,5.01213765529059
6188,70034,8.836401152673247
3446,70016,4.921732175502743
4788,70039,6.836191264866717
3449,70022,4.925594813058753
3522,70021,5.029919595549907
3475,70025,4.9625133880756875
3499,70036,4.996002056085442
3451,70030,4.927888047979438
3502,70042,4.999857228520031
3593,69998,5.1330038001085745
3480,70051,4.967809167606458
3485,69996,4.9788559346248356
3573,70079,5.0985316571298105
3533,70000,5.047142857142857
3522,70030,5.0292731686420105
5679,70038,8.109358148437948
3471,70041,4.9556688225467935
3393,70014,4.846173622418373
3640,70034,5.197475511894223
3424,70037,4.888844467924097
3586,70004,5.122564424890006
3497,70044,4.992576095025983
3445,70016,4.920303930530165
3604,70020,5.147100828334762
3431,70043,4.898419542281171
3492,70032,4.986291980808773
3499,70026,4.996715505669322
3589,70007,5.126630194123445
3492,69851,4.999212609697786
4573,70095,6.524003138597617
7333,69994,10.476837391446361
4531,70174,6.456807364550973
3532,70054,5.041824877951295
3529,70024,5.03970067405461
3503,70016,5.003142138939671
3493,70020,4.988574692944873
3473,70046,4.958170345201725
3475,70016,4.963151279707496
3385,70033,4.833435666043151
3510,70023,5.012638704425688
3550,70035,5.0688941243663885
3600,70028,5.140800822528132
3518,70018,5.02442229141078
3372,70037,4.81459799820095
3537,70004,5.052568424661448
6053,70062,8.639971642541447
3451,70001,4.92992957243468
3422,70016,4.887454296160877
3559,70042,5.081236972102452
3453,70050,4.929336188436831
3577,70018,5.108686337798852
3510,70036,5.011708264321206
3456,70029,4.935098316411772
3471,70023,4.956942718820959
3506,70018,5.007283841297952
3489,70050,4.980728051391863
3509,70035,5.0103519668737055
3495,70012,4.992001371193509
3490,70018,4.984432574480848
3464,70016,4.947440585009141
5918,70060,8.447779751481026
3504,69999,5.005785796939956
3455,70048,4.93233211512106
3547,70028,5.06511681041869
3586,70016,5.12168647166362
3506,70026,5.006711792762688
3450,70043,4.925545736190625
3361,70005,4.801085636740233
3512,70053,5.01334703724323
3439,70013,4.911944924514019
3494,70030,4.989290304155362
3533,70056,5.0431083704465
3527,70028,5.036556805849089
3529,70003,5.041212519463452
3497,70034,4.99328897392695
5710,70034,8.15359709252774
3539,69989,5.056508879966852
3580,70055,5.1102705017486265
3718,70029,5.309229033686044
3493,70019,4.988645938959426
3547,70025,5.0653338093538025
3490,70015,4.98464614725416
3494,70030,4.989290304155362
3355,70021,4.79141971694206
3562,70064,5.083923270153003
3481,70000,4.972857142857142
3535,70035,5.047476261869066
3518,70023,5.024063521985633
3455,70023,4.93409308370107
3516,70047,5.019486915927876
5762,70043,8.227124796196527
3458,70022,4.938447916369141
3587,70012,5.123407415871565
3507,70016,5.008855118829982
3449,70026,4.925313455002428
3459,70034,4.939029614187395
3416,70042,4.877073755746552
3474,70041,4.959952028097828
3420,70019,4.884388523115154
3412,70045,4.871154257977015
3521,70015,5.028922373777048
3417,70025,4.8796858264905385
3434,69996,4.905994628264472
3492,70074,4.983303365014128
3536,70019,5.050057841443037
5861,70009,8.372345386643282
3509,70065,5.00820666523942
3529,69978,5.043013518534396
3592,70045,5.128131915197373
3500,70055,4.9960745128827355
3524,69993,5.034789193205034
3470,70031,4.954948522797047
3435,70037,4.904550451903993
3502,70055,4.998929412604382
3440,70005,4.913934718948647
3508,70009,5.010784327729292
3474,70037,4.960235304196353
3416,70026,4.878188101562277
3391,70044,4.841242647478728
3522,70027,5.029488625815757
6154,70002,8.79223927749215
3490,70017,4.984503763371753
3559,70067,5.0794239799049485
3552,70011,5.073488451814715
3420,70018,4.884458282156017
3498,70015,4.996072270227808
3515,70078,5.01583949313622
3525,70008,5.035138841275283
3456,70038,4.934464148033924
3559,70030,5.082107668142225
3563,70026,5.088110130522948
3470,70017,4.955939271891112
3437,70046,4.906775547497358
3556,70022,5.078403930193367
3542,70015,5.058915946582875
6282,70042,8.969081756992606
3553,70046,5.072381006766982
3503,70006,5.003856812273233
3483,70007,4.9752167640378815
3530,70065,5.038178833939913
3554,70016,5.075982632541134
3536,70014,5.050418487731025
3413,69999,4.875783939770568
3374,70041,4.817178509730016
3558,70032,5.080534612748458
3446,70052,4.919202877862159
3407,70003,4.86693427424539
3518,70035,5.0232026843721
3476,70013,4.9647922528673245
3548,70063,5.064013816136905
6147,69992,8.782490973279721
3496,70017,4.993073110815945
3600,70053,5.138966211297161
3469,70050,4.952177016416845
3509,70013,5.011926356533786
3452,70028,4.929456788713086
3386,70019,4.835830274639741
3636,70040,5.19131924614506
3522,70034,5.0289859211240255
3489,70025,4.982506247768654
3597,70013,5.137617299644352
3559,70016,5.083123857404022
3515,70063,5.016913349414099
3559,70046,5.080946806384376
3522,70013,5.030494336766029
5588,70006,7.982914776233887
3560,70027,5.083753409399232
3510,70062,5.009848419970883
3399,70013,4.8548126776455796
3541,70028,5.0565488090478095
3478,70039,4.965804765916133
3502,70016,5.001713893967094
3518,70036,5.023130961219944
3435,70017,4.905951411799991
3597,70020,5.1371036846615254
3510,70038,5.0115651503469545
3547,70008,5.066563821277568
3554,70033,5.0747504747761765
3402,70029,4.8579874052178385
3552,70028,5.07225681156109
6082,70052,8.682395264843834
3507,70026,5.008139833776026
3447,70022,4.922738567878667
3511,70018,5.014424862178297
3457,70034,4.936173858411628
3450,70048,4.925194152581088
3509,70023,5.011210602230696
3435,70005,4.906792371973431
3443,70044,4.915481697218891
3536,70030,5.049264600885335
3545,70002,5.064141024542156
3516,70017,5.021637602296585
3557,70045,5.078164037404526
3521,70048,5.026553220648698
3465,70007,4.94950504949505
5640,70032,8.054828136523952
3505,70025,5.005355230274902
3455,70026,4.933881701082455
3469,69788,4.970768613515218
3660,70271,5.208407451153392
3536,70042,5.048399531709546
3584,70021,5.1184644606618015
3484,70034,4.97472656138447
3462,70016,4.944584095063986
3525,70056,5.031688934566633
3453,69995,4.9332095149653545
3536,70036,5.048832029242104
3546,69993,5.066220907805066
3436,70083,4.902758158183867
3591,69991,5.130659656241517
5741,70020,8.199984151394654
3501,70068,4.996574755951362
3479,70011,4.969219122709288
3561,70005,5.0867795157488755
3495,70039,4.990076957123888
3547,70030,5.064972154790804
3536,70040,5.048543689320388
3515,69998,5.021572044915569
3485,70067,4.97381078110951
3532,70020,5.044273064838618
3546,70010,5.064990715612056
3447,70015,4.923230736270799
3344,70055,4.773392334594248
3436,70046,4.905347914227793
3551,70015,5.071770334928229
5768,70010,8.240194569271242
3572,70040,5.09994288977727
3484,70023,4.975508047355868
3423,70027,4.888114584374598
3522,70053,5.027621943385722
3479,70030,4.967870912466086
3484,69932,4.9819824972830755
3469,70093,4.949139001041473
3659,70015,5.226022995072484
3461,70047,4.9409682070609735
3469,70051,4.952106322536438
3534,70002,5.048427187794634
3407,70043,4.864154876290279
3523,70017,5.031635174314809
3525,70015,5.034635435263872
6182,70073,8.82290421266817
3446,70019,4.921521301361059
3503,69979,5.00578745052087
3542,70072,5.054800776344331
3610,69999,5.157216531664738
3397,70045,4.8497394532086515
3407,70012,4.866308632805804
3488,70024,4.981149320233063
3495,70053,4.989079696800994
3379,70029,4.825143868968571
3502,70036,5.000285567422468
3462,70021,4.944231016409363
3502,70020,5.001428163381891
3495,70042,4.98986322492219
3444,70009,4.919367509891585
6028,70040,8.607241700414047
3507,70038,5.007281761329565
3577,70002,5.10985400417131
3453,70010,4.9321525496357665
3451,70062,4.925637292683623
3525,70022,5.034132129902031
3465,70042,4.947031780931441
3433,70014,4.9033050532750595
3506,70044,5.005425161327166
3579,70017,5.111615750460603
3514,70026,5.018136120869392
3501,70008,5.000857044909153
3572,70046,5.09950603888873
3448,70044,4.922620067386214
3379,70010,4.826453363805171
5706,70040,8.147541996236576
3505,70031,5.004926389741686
3496,70027,4.9923600896796945
3600,69999,5.142930613294475
3494,70032,4.989147818140278
3528,70030,5.03784092531772
3433,70058,4.900225527420138
3739,70032,5.338987891249714
3510,70012,5.013426269782323
3533,70002,5.0469986571812235
3493,70030,4.98786234470941
3354,70012,4.790607324458664
3455,70063,4.931276137190814
3512,70051,5.013490171446517
3669,69988,5.242327256101046
6315,70036,9.018003120258442
3526,70044,5.03397864199646
3554,70019,5.075765149459432
3606,70047,5.147972075891901
3570,69995,5.100364311736553
3496,70043,4.991219679339834
3371,70027,4.813857512102475
3533,70025,5.045340949660836
3458,70004,4.9397177304154045
3570,70041,5.097014605730929
3476,70036,4.9631618025015705
3534,70028,5.046552807448449
3527,70016,5.037420018281535
3438,70051,4.907852850066381
3504,70005,5.005356760231412
5993,70015,8.560288716401821
3484,70044,4.974016332590943
3612,70047,5.156537753222836
3477,70006,4.966717138530983
3493,70069,4.9850861293867474
3489,70005,4.983929719305764
3588,70041,5.122713839037135
3517,69984,5.025434385002287
4988,70052,7.12042482727117
3494,70017,4.990216661667881
3415,70012,4.877735245386505
3529,70064,5.036823475679379
3504,70030,5.003569898614879
3470,70008,4.956576391269569
3402,70065,4.855491329479769
5637,70023,8.050860087533849
3519,70005,5.02678380115706
3521,70034,5.027558043236143
3626,70023,5.178298559044885
3469,70005,4.9553603314049
3456,70054,4.933337139920633
3479,70001,4.969929001014271
3570,70027,5.098033615605409
3474,70044,4.959739592256296
3530,70051,5.039185736106551
3432,70036,4.900336969558513
3409,70041,4.867149241158749
3543,70001,5.061356266339052
3455,70039,4.932965918987993
3403,70011,4.860664752681722
5762,70024,8.229419877831953
3519,70017,5.025922276018681
3465,70046,4.946749279045199
3520,70045,5.02534085230923
3565,70014,5.091838775102123
3501,70012,5.000571330629035
3419,70021,4.8828208680253065
3519,70063,5.022622496895651
3523,70001,5.032785245925058
3452,70057,4.927416246770487
3439,69995,4.913208086291878
3488,70024,4.981149320233063
3442,70058,4.913072026035571
3525,69989,5.036505736615754
3457,70063,4.934130710931591
6123,70051,8.74123472166385
3524,69974,5.036156286620745
3488,70042,4.979869221324348
3605,70025,5.14816137093895
3571,70047,5.09800562479478
3561,70032,5.084818368745717
3488,70010,4.982145407798886
3532,70034,5.043264700002855
3639,70038,5.195750878094748
3448,70022,4.92416669046871
3477,70024,4.965440420427282
3457,70031,4.9363853150747525
3535,70013,5.049062316998272
3528,70062,5.035539950329708
3471,70017,4.957367496465144
9803,69674,14.07079409697306
8038,70349,11.425890915293751
3613,70064,5.15671386161224
3452,70041,4.92854185405691
3630,70039,5.182826710832536
3534,70012,5.047706107524425
3444,70012,4.919156715991544
3524,70064,5.0296871431833745
3533,70009,5.046494022197146
3480,70003,4.971215519334886
3501,70038,4.998714983294783
3428,70035,4.894695509388163
3415,70017,4.877386920319351
3554,70015,5.076055131043348
3555,70056,5.074511819116136
5711,69994,8.15962647219347
3426,70059,4.8901640046246735
3631,70009,5.186476024511134
3541,70034,5.056115600993803
3419,70046,4.881078148645176
3561,70040,5.084237578526556
3416,70009,4.879372652087588
3598,70030,5.1377980865343424
3423,70043,4.886997986950873
3545,70031,5.06204395196413
3468,70017,4.953082822743048
3479,70021,4.96850944716585
3437,70034,4.9076163006539675
3562,70025,5.08675473045341
3493,70015,4.988930943369279
5904,70028,8.432016708808723
3477,70025,4.965369510888968
3414,70038,4.874496701790457
3526,70008,5.036567249457205
3588,70020,5.124250214224507
3485,70047,4.975230916384713
3536,70034,5.048976211554388
3544,70002,5.0627124939287445
3431,70063,4.8970212523015
3510,70004,5.013999200045712
3459,70026,4.939593865135807
3481,70040,4.970017133066819
3490,70014,4.984717342245837
3506,70028,5.006568801051008
3405,70068,4.859564994005823
5932,70020,8.472730166720332
3533,70017,5.0459174200551296
3650,70051,5.210489500506774
3602,70005,5.145346760945647
3483,70035,4.973227671878346
3536,70023,5.049769361495509
3544,70033,5.060471492010909
3526,70040,5.034266133637921
3459,70005,4.9410756374544675
3549,70026,5.068117556336218
3437,70050,4.906495360456817
3533,70031,5.044908683297397
3551,70028,5.07082881133261
3470,70029,4.955090034128718
4542,69999,6.488664123773197
5736,70036,8.19061571219602
3528,70013,5.0390641737962945
3452,70027,4.929527182372513
3471,70056,4.954607742377527
3520,70045,5.02534085230923
3528,70000,5.04
3508,69996,5.0117149551402935
3489,70044,4.981154702758266
3412,70050,4.870806566738044
3438,70006,4.911007627917607
3531,70025,5.042484826847554
3468,70019,4.952941344492209
3411,70038,4.870213312773066
3439,70032,4.910612291523875
3507,70051,5.006352514596508
5834,70013,8.333375036232608
3590,70032,5.1262280100525475
3670,70039,5.239937748968432
3445,70026,4.919601290949076
3488,70023,4.981220456135841
3449,70012,4.926298348854482
3612,70062,5.155433758670892
3582,70009,5.11648502335414
3540,70004,5.056853894063196
3526,70054,5.033260056527821
3486,70032,4.977724468814256
3490,70009,4.9850733477124365
3545,70060,5.059948615472452
3468,70035,4.951809809381024
3414,70017,4.875958695745319
5947,70028,8.492648972384345
3511,70031,5.013494024075053
3467,69993,4.953352478104954
3573,70047,5.100860850571759
3437,70051,4.906425318696379
3508,69998,5.01157175919312
3522,70064,5.026832610184974
3483,70003,4.975501049955002
3540,70054,5.053244639849259
3442,70019,4.915808566246305
3603,70009,5.1464811667071375
3504,70058,5.001570127608553
3505,69995,5.007500535752554
3435,70056,4.903220280918123
3469,70019,4.954369528270898
5791,70035,8.269995648576362
3441,70019,4.914380382467616
3579,70013,5.111907788553554
3589,70041,5.124141574220813
3600,70024,5.1410944818919235
3535,70015,5.048918088980932
3671,70031,5.24196427296483
3530,70056,5.03882608199155
3471,70018,4.957296695135536
3495,70026,4.991003341615971
3409,70001,4.869930429565292
3509,70044,5.00970818342756
3499,70015,4.997500535599515
3498,70056,4.993148338472079
3540,70022,5.055553968752678
6191,69984,8.847397646490549
3470,70072,4.95204932069871
3827,70011,5.466283869677622
3499,70025,4.9967868618350595
3456,70018,4.935873632494501
3602,70012,5.144832314460379
3526,70060,5.032829003711105
3380,70031,4.826434007796547
3399,70013,4.8548126776455796
3481,70053,4.969094828201505
3513,70014,5.0175679149884305
3563,70032,5.087674206077222
3514,70059,5.015772420388529
3463,69991,4.947779000157163
3559,70022,5.0826882979634975
5840,70043,8.338619713444608
3572,70031,5.10059830646428
3474,70042,4.959881214128665
3535,70028,5.04798080767693
3485,69986,4.979567342039837
3372,70035,4.814735489398158
3610,70039,5.154271191764588
3527,70016,5.037420018281535
3570,70026,5.098106417616314
3484,70033,4.974797595419302
3410,70006,4.871011056195183
3452,70059,4.927275582009449
3395,70007,4.84951504849515
3476,70064,4.96117835122174
3628,70018,5.1815247507783715
6329,70012,9.041039010461052
3505,70055,5.003211762186853
3473,70042,4.958453499328974
3441,70036,4.913187503569593
3410,70019,4.870106685328269
3540,70003,5.056926131737211
3493,70040,4.98715019988578
3629,70038,5.181472914703447
3495,70011,4.99207267429404
3580,70058,5.110051671472209
3602,69998,5.145861310323152
3588,70021,5.124177032604504
3485,70036,4.9760123365126505
3564,70037,5.088738809486414
3618,70018,5.167242709017681
6016,70024,8.592594890344147
3477,70049,4.963668289340319
3585,70013,5.12047762558382
3592,70036,5.1287909075332685
3464,70045,4.945392247840673
3559,69998,5.084430983742393
3480,70048,4.9680219278209234
3517,70053,5.020484490314476
3485,70005,4.978215841725591
3478,70029,4.966513872824116
3621,70014,5.1718227783014825
3552,70035,5.071749839366031
3497,70026,4.993859423642647
3545,70046,5.060959940610456
4117,70005,5.881008499392901
5640,70044,8.053332190658395
3513,70019,5.017209614533198
3449,70024,4.925454130012567
3470,70047,4.9538167230573755
3534,69995,5.048932066576183
3440,70054,4.910497616124704
3478,70016,4.967436014625228
10000,69896,14.306970355957422
3845,70146,5.481424457559946
3552,70040,5.071387778412336
3569,70010,5.0978431652621055
3517,70041,5.021344640995988
3518,70064,5.02112354418817
3469,70013,4.9547941096653485
3462,69989,4.946491591535813
7040,70070,10.048469135665716
3537,70003,5.052640601117095
3451,70046,4.926762413271279
3475,70040,4.961450599657339
3463,70003,4.946930845820893
3458,70049,4.936544418906765
3482,69996,4.974569975427167
3451,70055,4.926129469702377
3520,70037,5.025914873566829
3473,69994,4.96185387318913
3478,70048,4.965166742804934
3581,70001,5.115641205125641
3480,70071,4.966391231750653
3518,70029,5.0236330663011035
3556,70009,5.079346941107572
5822,70002,8.317908170631195
3345,70042,4.775706004968447
3514,70042,5.01698980611633
3549,70036,5.067393911702553
3473,70023,4.959798923210945
3496,70030,4.992146223047265
3529,70027,5.039484770160081
3556,70019,5.07862151701681
5057,70029,7.221294035328222
3339,70027,4.768160852242707
3500,70022,4.998429065150953
3584,70056,5.115907274180655
3477,69997,4.967355743817592
3467,70038,4.950169907764357
3437,70002,4.909859718293763
5631,70058,8.0379382932811
3384,70007,4.833802334052309
3622,70064,5.169559260105046
3492,70012,4.987716391475748
3425,70035,4.8904119368886985
3596,70029,5.13501549358123
3470,70014,4.956151626817493
3501,70047,4.99807272260054
3504,70000,5.005714285714285
3492,70064,4.9840146152089515
3522,70033,5.02905772992732
3518,69996,5.026001485799188
3480,70036,4.968873150950939
3463,70043,4.944105763602359
3516,70020,5.021422450728363
5759,70030,8.22435426549524
3537,70020,5.051413881748072
3456,70031,4.934957376019192
4350,70040,6.210736721873215
3450,70022,4.927022935648797
3564,70007,5.090919479480624
3485,70020,4.977149385889746
3483,70050,4.972162740899358
3393,70034,4.8447896735871145
3449,70029,4.925102457553299
3376,69994,4.823270566048518
3534,70059,5.044319787607588
3485,70012,4.977718105467634
3378,70021,4.824267005612602
3417,70049,4.878013961655412
5670,69992,8.101668519890998
3542,70051,5.056316112546573
3538,70034,5.051831967330154
3376,70044,4.819827536976757
3430,70027,4.8981107287189225
3515,70029,5.019349126790329
3444,70022,4.918454200108537
3496,70044,4.991148420992519
3600,70008,5.142269454919438
3462,70036,4.94317208292878
3448,70026,4.9238854139890895
3617,70030,5.164929316007425
3560,70026,5.0838260074829345
3510,70043,5.011207401167854
3460,70001,4.9427865316209765
6095,70024,8.705315653048938
3460,70048,4.939470077661032
3442,70036,4.914615340681935
3576,70019,5.107185192590583
3535,69993,5.05050505050505
3345,70062,4.774342725014987
3483,70002,4.975572126510671
3466,70052,4.947753097698852
3523,69995,5.033216658332738
3527,70060,5.034256351698544
3494,70009,4.990786898827293
3471,70043,4.955527318932655
3534,70043,5.045472067158745
3468,70007,4.953790335252188
6734,69979,9.622886866059819
9226,69663,13.244563040108874
9519,70473,13.507300668341065
3490,69985,4.986782882046152
3568,70043,5.094013677312508
3393,70027,4.845273965756065
3456,70047,4.933830142618527
3459,70012,4.940581614580357
3478,70031,4.966372035241537
3402,70004,4.859722301582766
3440,70066,4.909656609482488
3467,70018,4.9515838784312605
3464,70042,4.945604066131749
3474,69997,4.963069845850536
3502,70047,4.999500335489029
3501,70004,5.001142791840466
5943,70057,8.483192101769868
3512,70022,5.0155665362314705
3434,70047,4.902422659071766
3561,70003,5.086924846078025
3456,70020,4.93573264781491
3543,70041,5.0584657557716195
3568,70050,5.093504639543184
3518,70019,5.024350533426642
3500,70026,4.998143546682661
3554,69996,5.0774329961712095
3547,70028,5.06511681041869
3538,70022,5.052697723572591
3489,70051,4.980656949936475
3512,70023,5.015494908815675
3494,70021,4.989931591950986
5553,70045,7.928397515446748
3527,70004,5.038283526655619
3442,70033,4.9148258678051775
3534,70044,5.045400034264177
3538,70019,5.052914209000415
3584,70034,5.117514350172773
3402,70030,4.857918035127803
3552,70015,5.073198600299936
3404,70051,4.859316783486317
3520,70005,5.028212270552103
3567,70052,5.09193170787415
3365,70002,4.807005514128168
3430,70031,4.897830960574603
3506,70029,5.006497308258007
3604,70036,5.1459249528813755
6155,70021,8.791383839555959
3530,70018,5.041560741523608
3487,70039,4.978654749496709
3548,70014,5.067557916988031
3475,70019,4.96293863094303
3490,70069,4.98080463543079
3581,69985,5.116810745159677
3558,70060,5.078504139309164
3366,70013,4.807678573979119
3438,70009,4.9107971832193
3496,70042,4.991290939721881
3476,70042,4.962736643728049
3482,70043,4.971231957511814
3473,70012,4.9605781865965834
3516,70043,5.019773567665577
7097,70032,10.135306475459869
3434,69702,4.9266878999167885
4493,70356,6.386093581215532
3492,70022,4.987004084430607
3496,70017,4.993073110815945
3326,70041,4.7486472209134645
3571,70030,5.099243181493645
3499,70003,4.998357213262289
3540,70029,5.055048622713447
3548,70043,5.065459788986765
3548,70010,5.0678474503642335
3514,70050,5.016416845110635
3440,70025,4.91253123884327
3479,70022,4.968438490760047
3539,70020,5.054270208511854
6058,70066,8.6465186393823
3480,70010,4.970718468790173
3474,70030,4.960731115236328
3527,70006,5.038139588035311
3482,70045,4.971090013562709
3448,70035,4.923252659384594
3485,70007,4.978073621209308
3546,70027,5.063761120710583
3554,70018,5.075837641749264
3494,70061,4.9870826850887084
3553,70008,5.075134270369101
3614,70027,5.160866522912591
3630,70032,5.183344756682659
3493,70020,4.988574692944873
3552,70041,5.071315372424722
5655,70031,8.076106122863525
3408,70022,4.867041786866984
3497,70055,4.991792163300264
3431,70024,4.899748657603108
3488,70001,4.982785960200569
3498,70044,4.994003769059448
3571,70002,5.101282820490844
3709,70049,5.29486502305529
3570,70033,5.097596847200606
3484,70040,4.974300399771559
3542,70034,5.057543478881686
3599,69989,5.142236637185844
